usgs_site,event_id,segment_intersects,distance,segment,vertex,Euclidean
USGS-09481740,AZ3135511067320110510,5,115645.72577844893,7,9,44979.222529681305
USGS-09481740,AZ3135511114320210620,14,34493.14100038748,212,1,25517.614404224656
USGS-09481740,AZ3135611113620110311,14,34493.14100038748,212,1,25443.809669724826
USGS-09481740,AZ3136511064720070514,6,114975.46926583892,576,93,44865.62732357099
USGS-09481740,AZ3137111113020080418,14,34493.14100038748,212,1,25370.869320987105
USGS-09481740,AZ3137911075620110320,11,48292.804789288224,346,18,33611.21818463228
USGS-09481740,AZ3138611062320090611,5,117345.21193630752,415,79,44960.56736078953
USGS-09481740,AZ3140011075320210610,2,51238.51328262133,354,20,34317.721107922516
USGS-09481740,AZ3140311040420000523,1,132190.57002087767,508,67,62441.72286711432
USGS-09481740,AZ3143111040120050404,1,131718.92911620508,508,70,62462.34019239336
USGS-09481740,AZ3143111121820160601,NA,NA,NA,NA,NA
USGS-09481740,AZ3143311069520170614,5,68819.26889124356,637,61,37633.75333723317
USGS-09481740,AZ3143511076720130517,13,45510.46749327424,330,24,27257.80284548917
USGS-09481740,AZ3143511077119860502,3,47938.039493899174,316,32,30633.942299568833
USGS-09481740,AZ3144911042220020419,4,132625.8929795675,560,15,59858.99049718602
USGS-09481740,AZ3146811062020060611,5,131091.2469518025,707,17,40942.960167287165
USGS-09481740,AZ3146911115720090325,8,30484.956003055464,149,15,16992.41559685174
USGS-09481740,AZ3147811074620050618,3,50232.2866944309,376,53,29620.75616257249
USGS-09481740,AZ3148111063920080214,3,71232.84267960889,612,7,38340.16569110293
USGS-09481740,AZ3149511117020080623,12,31288.44876148116,149,6,15142.720155767202
USGS-09481740,AZ3154111096519910627,6,16673.20514558386,61,17,7404.460983630479
USGS-09481740,AZ3154111115820110530,76,7161.865467054455,25,79,4316.597164015004
USGS-09481740,AZ3154311063620030515,14,64156.63854782635,440,3,36646.253749782656
USGS-09481740,AZ3156411064219870609,6,62371.9984668434,463,6,35786.57118793691
USGS-09481740,AZ3157111089320050514,4,24998.666445454317,64,2,12170.56999886646
USGS-09481740,AZ3157211114320080623,NA,NA,NA,NA,NA
USGS-09481740,AZ3157711050520020429,7,70644.2542503608,588,22,41246.56139371101
USGS-09481740,AZ3165311064620170621,1,71674.16385939349,649,10,36051.35495067769
USGS-09481740,AZ3172411083220050707,3,74906.19230606011,607,12,18452.477572833704
USGS-09484000,AZ3237811092720200606,15,3608.2811877464037,4,27,2184.074333449141
USGS-09484000,AZ3242411066920020520,NA,NA,NA,NA,NA
USGS-09484000,AZ3243311077720030617,21,3799.4553242802,4,24,2578.362807528994
USGS-09484000,AZ3243711081519950715,NA,NA,NA,NA,NA
USGS-09484500,AZ3217611066119990618,2,20754.326184750706,121,23,15240.907198923529
USGS-09484500,AZ3218711052219940629,1,37881.18113712684,154,14,28502.858826123644
USGS-09484500,AZ3218711069619940508,3,19615.254358819064,111,3,14727.137688923276
USGS-09484500,AZ3220011057719981008,1,33452.18680243555,142,8,24015.407631554153
USGS-09484500,AZ3222311061819890706,10,19674.313146973167,127,92,16265.953259655953
USGS-09484500,AZ3223511054320030617,3,32083.920426196113,157,35,25803.86212560016
USGS-09484500,AZ3228511054120150518,5,26998.152880818492,143,30,22270.960368841792
USGS-09484500,AZ3230311064920080521,5,18128.086796640648,44,20,13983.153901666476
USGS-09484500,AZ3232611074019870908,8,10558.91599367299,24,8,8402.789099011068
USGS-09484500,AZ3234511064520090711,6,23531.95715986608,97,24,17322.249178887614
USGS-09484500,AZ3237411063220170630,3,26956.823562780366,99,11,18390.97586377941
USGS-09484500,AZ3237811092720200606,21,12517.56480700442,73,27,8247.97413445566
USGS-09484500,AZ3242411066920020520,2,23658.267855920647,92,5,18887.00358737502
USGS-09484500,AZ3243311077720030617,40,11012.149286088339,24,1,8374.788477477632
USGS-09484500,AZ3243711081519950715,NA,NA,NA,NA,NA
USGS-09485000,AZ3217611066119990618,2,6496.175523650995,3,5,3978.610998880231
USGS-09485000,AZ3218711052219940629,3,7123.244548602516,23,64,4474.073123294545
USGS-09485000,AZ3220011057719981008,2,10472.23058887798,18,2,6844.138155503742
USGS-09485000,AZ3220611053620140724,NA,NA,NA,NA,NA
USGS-09485000,AZ3222311061819890706,1,10472.23058887798,18,2,7349.768728246961
USGS-09485000,AZ3223511054320030617,NA,NA,NA,NA,NA
USGS-09485450,AZ3165311064620170621,2,94238.06495199919,337,78,64429.478168186186
USGS-09485450,AZ3166111056819870328,1,87832.21653080132,328,2,64125.06596842538
USGS-09485450,AZ3171111062319990602,3,80493.124616745,303,30,57619.731824926974
USGS-09485450,AZ3171211061620061216,3,80954.14464790236,303,24,57749.8340571698
USGS-09485450,AZ3171811055220080606,2,79189.88992680062,272,134,51997.46074116841
USGS-09485450,AZ3172411083220050707,4,99884.85890769337,304,56,51339.76041010075
USGS-09485450,AZ3172511055020170607,3,81246.4427084391,317,51,58464.918216115795
USGS-09485450,AZ3172511073520090421,1,96285.59827413998,305,73,55065.785655833366
USGS-09485450,AZ3176511067520110420,2,77916.39885940785,272,145,51943.764509395696
USGS-09485450,AZ3177111040519870629,1,83989.94008205897,251,8,59003.809634104095
USGS-09485450,AZ3177511075320110502,4,90215.60867816952,284,65,49198.42521833747
USGS-09485450,AZ3178111079520090529,2,90690.36782366458,283,9,47721.42756144109
USGS-09485450,AZ3178211084220170423,37,59280.250452944776,228,54,43727.13545707101
USGS-09485450,AZ3178311055420100615,5,73988.67696592658,269,164,52654.415822257666
USGS-09485450,AZ3178311066219850302,3,78073.98851633939,271,4,50636.070798954184
USGS-09485450,AZ3178711059820020221,16,68321.32640110322,256,32,49051.35224079567
USGS-09485450,AZ3179411066920070608,1,81387.28006266172,272,110,50580.69518784604
USGS-09485450,AZ3180111070320150520,2,78068.55304593395,259,60,44780.99469599257
USGS-09485450,AZ3186311049319900626,8,57756.10749605419,208,61,45919.17487730713
USGS-09485450,AZ3189511071520150820,3,57229.07742906085,172,19,37492.87728980324
USGS-09485450,AZ3189711062120170506,2,48420.699959651945,150,17,38718.89105569456
USGS-09485450,AZ3189811073519860502,2,59556.944800098696,173,6,37492.87728980324
USGS-09485450,AZ3189911072619890705,4,56420.55447799835,172,32,37492.87728980324
USGS-09485450,AZ3207011051220080621,14,45107.34798736442,111,20,28945.74812706281
USGS-09485450,AZ3208711047219940629,1,61617.265909661124,214,48,34612.178661847625
USGS-09485450,AZ3217611066119990618,6,18957.68159836658,37,92,13509.955274699176
USGS-09485450,AZ3218711052219940629,3,34023.2297715165,94,64,23526.76200129466
USGS-09485450,AZ3220011057719981008,2,37372.21581179197,88,2,21613.12584877518
USGS-09485450,AZ3220611053620140724,NA,NA,NA,NA,NA
USGS-09485450,AZ3222311061819890706,1,37372.21581179197,88,2,18462.697508760102
USGS-09485450,AZ3223511054320030617,NA,NA,NA,NA,NA
USGS-09485700,AZ3165311064620170621,2,105344.10594189557,548,78,72256.89644075614
USGS-09485700,AZ3166111056819870328,1,98938.2575206977,539,2,72342.76567360124
USGS-09485700,AZ3171111062319990602,3,91599.16560664139,514,30,66060.53940130991
USGS-09485700,AZ3171211061620061216,3,92060.18563779874,514,24,66223.0796147012
USGS-09485700,AZ3171811055220080606,2,90295.930916697,483,134,60281.81216285821
USGS-09485700,AZ3172411083220050707,4,110990.89989758976,515,56,57920.99771631524
USGS-09485700,AZ3172511055020170607,3,92352.4836983355,528,51,67019.0979517818
USGS-09485700,AZ3172511073520090421,1,107391.63926403636,516,73,62301.29882982041
USGS-09485700,AZ3176511067520110420,2,89022.43984930424,483,145,59824.880163901595
USGS-09485700,AZ3177111040519870629,1,95095.98107195536,424,8,68356.78531579768
USGS-09485700,AZ3177511075320110502,4,101321.6496680659,495,65,56352.29116323049
USGS-09485700,AZ3178111079520090529,2,101796.40881356096,494,9,54962.494116553484
USGS-09485700,AZ3178211084220170423,37,70386.29144284116,450,54,51293.18013658066
USGS-09485700,AZ3178311055420100615,5,85094.71795582298,480,164,61571.89752811928
USGS-09485700,AZ3178311066219850302,3,89180.02950623576,482,4,58697.93566640484
USGS-09485700,AZ3178711059820020221,16,79427.3673909996,6,32,57958.52735395206
USGS-09485700,AZ3179411066920070608,1,92493.32105255811,483,110,58593.42018622022
USGS-09485700,AZ3180111070320150520,2,89174.59403583033,470,60,52612.59522649304
USGS-09485700,AZ3186311049319900626,8,68862.14848595056,428,61,55332.98749073034
USGS-09485700,AZ3189511071520150820,3,68335.11841895722,387,19,45465.36414239904
USGS-09485700,AZ3189711062120170506,2,59526.740949548315,364,17,47764.8747974945
USGS-09485700,AZ3189811073519860502,2,70662.98578999507,388,6,45465.36414239904
USGS-09485700,AZ3189911072619890705,4,67526.59546789472,387,32,45465.36414239904
USGS-09485700,AZ3207011051220080621,14,56213.388977260794,323,20,38726.95598452269
USGS-09485700,AZ3208711047219940629,1,72723.30689955752,434,48,44266.208859793835
USGS-09485700,AZ3217611066119990618,8,28200.870392625166,240,23,21618.03088746349
USGS-09485700,AZ3218711052219940629,4,45129.270761412874,294,64,32783.58221394175
USGS-09485700,AZ3218711069619940508,3,27061.798566693524,227,3,21220.84488947471
USGS-09485700,AZ3220011057719981008,3,40898.73101031001,291,8,30614.597868857185
USGS-09485700,AZ3220611053620140724,NA,NA,NA,NA,NA
USGS-09485700,AZ3222311061819890706,11,27120.857354847627,250,92,23127.112772442964
USGS-09485700,AZ3223511054320030617,3,39530.46463407057,324,35,32731.933047639246
USGS-09485700,AZ3228511054120150518,5,34444.69708869295,292,30,29160.970061265925
USGS-09485700,AZ3230311064920080521,5,25574.631004515108,144,20,20583.160501673057
USGS-09485700,AZ3232611074019870908,8,18005.46020154745,133,8,13924.929124318614
USGS-09485700,AZ3234511064520090711,6,30978.50136774054,209,24,23407.59183533873
USGS-09485700,AZ3237411063220170630,3,34403.367770654826,211,11,24421.46427132439
USGS-09485700,AZ3237811092720200606,35,10575.500690125147,40,4,9036.069717453869
USGS-09485700,AZ3242411066920020520,2,31104.812063795107,200,5,23742.745614998887
USGS-09485700,AZ3243311077720030617,49,16655.222114283264,76,36,10076.428838285421
USGS-09485700,AZ3243711081519950715,NA,NA,NA,NA,NA
USGS-09486500,AZ3133311041620120508,1,221749.22217900158,1851,133,122132.47735061777
USGS-09486500,AZ3133911054620110523,13,209347.63780074913,1909,12,119296.47904591988
USGS-09486500,AZ3134011074320110214,4,156363.9057687262,1951,1,116294.8191085504
USGS-09486500,AZ3134111110120110429,15,127341.9977723237,1480,142,106552.13013519342
USGS-09486500,AZ3134611106720020612,19,127341.9977723237,1480,142,106831.99616870696
USGS-09486500,AZ3135011111020160516,15,129440.70407089655,1494,75,107066.3527806438
USGS-09486500,AZ3135511067320110510,5,211068.315736279,1929,9,117151.98938097637
USGS-09486500,AZ3135511114320210620,14,129915.73095821752,1540,1,107081.99771008443
USGS-09486500,AZ3135611113620110311,14,129915.73095821752,1540,1,106910.34730956373
USGS-09486500,AZ3136511064720070514,6,210398.05922366897,1930,93,115083.02640717571
USGS-09486500,AZ3137111113020080418,14,129915.73095821752,1540,1,106168.46160494594
USGS-09486500,AZ3137911075620110320,11,143715.3947471183,1698,18,107534.37049232228
USGS-09486500,AZ3138611062320090611,5,212767.80189413758,1925,79,113471.15284150603
USGS-09486500,AZ3140011075320210610,2,146661.1032404514,1706,20,108895.14713829075
USGS-09486500,AZ3140311040420000523,1,227613.15997870773,1851,67,121226.4293498932
USGS-09486500,AZ3143111040120050404,1,227141.51907403514,1851,70,121234.38823422127
USGS-09486500,AZ3143111121820160601,NA,NA,NA,NA,NA
USGS-09486500,AZ3143311069520170614,5,164241.8588490736,1991,61,107190.4686173758
USGS-09486500,AZ3143511076720130517,13,140933.0574511043,1674,24,99516.57378448546
USGS-09486500,AZ3143511077119860502,3,143360.6294517292,1660,32,104454.13708783229
USGS-09486500,AZ3144911042220020419,4,228048.48293739755,1903,15,116515.76854138185
USGS-09486500,AZ3146811062020060611,5,226513.83690963255,2061,17,105998.43034681125
USGS-09486500,AZ3146911115720090325,8,125907.5459608855,13,15,95977.5126924997
USGS-09486500,AZ3147811074620050618,3,145654.87665226095,1728,53,100658.81063145609
USGS-09486500,AZ3148111063920080214,3,166655.43263743893,1966,7,103554.26253176636
USGS-09486500,AZ3149511117020080623,12,126711.0387193112,13,6,92704.14843122552
USGS-09486500,AZ3154111096519910627,6,112095.79510341391,1355,17,87028.35728921948
USGS-09486500,AZ3154111115820110530,81,102584.45542488448,1251,79,83395.54131488316
USGS-09486500,AZ3154311063620030515,14,159579.2285056564,1784,3,97639.78134108565
USGS-09486500,AZ3156411064219870609,6,157794.58842467345,1807,6,94594.59421555212
USGS-09486500,AZ3157111089320050514,4,120421.25640328437,1358,2,86994.35742016387
USGS-09486500,AZ3157211114320080623,6,104036.6723849852,1191,33,81933.38453527326
USGS-09486500,AZ3157711050520020429,7,166066.84420819086,1942,22,98871.4977129452
USGS-09486500,AZ3165311064620170621,3,127131.11775447092,1632,78,87334.63853044255
USGS-09486500,AZ3166111056819870328,1,120725.26933327307,1580,2,88049.9162850527
USGS-09486500,AZ3171111062319990602,3,113386.17741921674,1490,30,82319.51768605664
USGS-09486500,AZ3171211061620061216,3,113847.1974503741,1490,24,82479.29053703327
USGS-09486500,AZ3171811055220080606,2,112082.94272927237,1394,134,76136.44725880446
USGS-09486500,AZ3172411083220050707,14,83440.53583368486,641,60,67778.49892573978
USGS-09486500,AZ3172511055020170607,3,114139.49551091086,1503,51,83448.9895052008
USGS-09486500,AZ3172511073520090421,1,129178.65107661173,1287,73,76505.58479353253
USGS-09486500,AZ3176511067520110420,2,110809.4516618796,1394,145,75208.27206615024
USGS-09486500,AZ3177111040519870629,1,116882.99288453071,1331,8,86211.04876465567
USGS-09486500,AZ3177511075320110502,4,123108.66148064127,1428,65,70655.2216712771
USGS-09486500,AZ3178111079520090529,6,79275.79681757068,853,48,66999.7736675662
USGS-09486500,AZ3178211084220170423,41,77452.10893867849,901,109,64451.610099155936
USGS-09486500,AZ3178311055420100615,5,106881.72976839835,1391,164,78696.22201891517
USGS-09486500,AZ3178311066219850302,3,110967.04131881113,1393,4,74467.18390392048
USGS-09486500,AZ3178611089719940516,2,76345.73509448569,902,12,63928.06617584083
USGS-09486500,AZ3178711059820020221,16,101214.37920357496,1336,32,75111.73531146093
USGS-09486500,AZ3179411066920070608,1,114280.33286513347,1394,110,74245.20804961072
USGS-09486500,AZ3180111070320150520,2,110961.6058484057,1345,60,68165.11014766368
USGS-09486500,AZ3181611083919940607,4,71963.0071455699,832,9,61722.50229471005
USGS-09486500,AZ3186311049319900626,8,90649.16029852592,1195,61,73387.97997631603
USGS-09486500,AZ3189511071520150820,5,74857.56422402895,793,9,59406.36358177719
USGS-09486500,AZ3189711062120170506,2,81313.7527621237,1084,17,65285.42706097242
USGS-09486500,AZ3189811073519860502,4,74018.46485865673,793,23,58495.66615340696
USGS-09486500,AZ3189911072619890705,8,69691.66531533039,750,3,57236.37363273787
USGS-09486500,AZ3192911120620020829,NA,NA,NA,NA,NA
USGS-09486500,AZ3195511118320200712,NA,NA,NA,NA,NA
USGS-09486500,AZ3207011051220080621,14,78000.40078983616,1000,20,57769.53489341035
USGS-09486500,AZ3208711047219940629,1,94510.31871213287,1201,48,63363.08410011559
USGS-09486500,AZ3217611066119990618,8,49987.882205200534,845,23,40703.10097773995
USGS-09486500,AZ3218711052219940629,4,66916.28257398824,963,64,51750.96273754939
USGS-09486500,AZ3218711069619940508,3,48848.8103792689,812,3,40277.31493188058
USGS-09486500,AZ3220011057719981008,3,62685.74282288538,955,8,49397.55084074881
USGS-09486500,AZ3220611053620140724,NA,NA,NA,NA,NA
USGS-09486500,AZ3222311061819890706,11,48907.86916742299,867,92,41848.834197188575
USGS-09486500,AZ3223511054320030617,3,61317.476446645946,1001,35,50987.77151227832
USGS-09486500,AZ3228511054120150518,5,56231.70890126833,956,30,46823.66989993934
USGS-09486500,AZ3230311064920080521,5,47361.64281709048,577,20,37678.64241775762
USGS-09486500,AZ3232611074019870908,8,39792.472014122824,544,8,29950.19128833623
USGS-09486500,AZ3234511064520090711,6,52765.51318031591,772,24,38968.001915608096
USGS-09486500,AZ3237211093419870614,3,19785.035466592744,119,5,13656.660143805899
USGS-09486500,AZ3237411063220170630,3,56190.3795832302,774,11,39535.95366344379
USGS-09486500,AZ3237811092720200606,105,21803.236808205966,147,8,15040.85180809539
USGS-09486500,AZ3240411088019900524,4,25821.31583085657,171,17,19264.238528633083
USGS-09486500,AZ3242411066920020520,2,52891.82387637048,739,5,33826.40497078488
USGS-09486500,AZ3243311077720030617,103,27144.184208868286,200,24,21343.294062713223
USGS-09486500,AZ3243711081519950715,3,33996.80415749543,104,5,26376.472018975597
USGS-09486500,AZ3243811088719920620,8,23221.569709475036,175,19,18610.93270502024
USGS-09486500,AZ3245511092219930605,2,24233.643235192194,172,39,17939.19036474897
USGS-09486500,AZ3252911103520200606,3,37239.19741569609,292,24,19224.49625682895
USGS-09486500,AZ3257111095219930626,28,35882.8351753449,51,56,25238.417143904466
USGS-09486500,AZ3257511075620020712,6,50319.70958601426,616,22,38445.49390692752
USGS-09498400,AZ3321211112420210604,38,25288.953008578836,62,4,20719.262973056404
USGS-09498400,AZ3327811084420000730,2,39575.88138982126,182,7,30831.905816317027
USGS-09498400,AZ3328111080620170508,12,31854.33991685948,80,6,26707.0952607754
USGS-09498400,AZ3329111078320090530,3,37194.20790882712,211,4,31430.691580155388
USGS-09498400,AZ3331811087020110817,4,32284.431934582866,75,19,24415.972019984012
USGS-09498400,AZ3353711088619950710,4,2811.203996434948,5,25,1955.4192843946694
USGS-09498400,AZ3356011090420200818,32,0,1,13,3.6887873352757032
USGS-09498400,AZ3358211070120200818,4,15132.70362054386,101,52,10844.99324699381
USGS-09498500,AZ3321211112420210604,38,31812.749650112903,348,4,26058.7404741915
USGS-09498500,AZ3327811084420000730,2,46099.678031355324,434,7,36251.324455571434
USGS-09498500,AZ3328111080620170508,12,38378.13655839354,401,6,32180.685987870987
USGS-09498500,AZ3329111078320090530,3,43718.004550361184,485,4,36919.93880738764
USGS-09498500,AZ3331811087020110817,4,38808.22857611693,386,19,29744.762898758
USGS-09498500,AZ3338510986520200606,15,229845.88595358856,3073,13,98764.76036341638
